,user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score
1851,7285955@N06,9489533770_0e2ed6da90_o.jpg,2056,"(0, 2)",f,1200,1671,337,338,10,0,67
1852,7285955@N06,9489569096_9741ff51df_o.jpg,2058,"(25, 32)",m,782,1013,708,708,20,0,81
1853,7285955@N06,9489569096_9741ff51df_o.jpg,2050,"(25, 32)",f,1239,1107,510,510,-5,0,100
1854,7285955@N06,9489569096_9741ff51df_o.jpg,2056,"(0, 2)",f,1077,1528,382,382,15,0,76
1855,7285955@N06,9486734925_5b1efd0fec_o.jpg,2056,"(0, 2)",f,1104,1726,357,357,5,0,112
1856,7285955@N06,9489562408_02079cc386_o.jpg,2066,"(38, 43)",m,1421,1102,242,243,-10,0,73
1857,7285955@N06,10524073755_4acc23effd_o.jpg,2053,"(25, 32)",f,411,510,1071,1071,5,0,110
1858,7285955@N06,9486738287_28b9977aa2_o.jpg,2056,"(0, 2)",f,1026,1887,338,337,10,0,95
1859,7285955@N06,10524078416_6a401de320_o.jpg,2051,"(4, 6)",f,887,615,612,612,5,0,116
1860,7285955@N06,10524078416_6a401de320_o.jpg,2052,"(0, 2)",m,2333,627,459,459,-5,0,112
1861,7285955@N06,9489568286_b95a073616_o.jpg,2058,"(25, 32)",m,962,889,657,656,10,0,62
1862,7285955@N06,10524100275_2db528edd0_o.jpg,2051,"(4, 6)",f,927,894,682,682,10,0,65
1863,7285955@N06,8273199525_593acce34c_o.jpg,2062,"(25, 32)",f,1112,706,548,548,0,0,54
1864,7285955@N06,8273199525_593acce34c_o.jpg,2057,"(25, 32)",f,739,573,510,510,20,0,61
1865,7285955@N06,9489557222_55548db524_o.jpg,2056,"(0, 2)",f,965,468,1365,1364,5,0,5
1866,7285955@N06,10524094444_3fee63b593_o.jpg,2053,"(25, 32)",f,929,454,822,822,0,0,24
1867,7285955@N06,10524094444_3fee63b593_o.jpg,2051,"(4, 6)",f,1530,627,669,670,15,0,84
1868,7285955@N06,9486736483_83a1dc35e5_o.jpg,2056,"(0, 2)",f,1211,1684,325,325,-5,0,41
1869,7285955@N06,10524007975_1a57a47b22_o.jpg,2054,"(25, 32)",f,1381,589,746,746,5,0,116
1870,7285955@N06,10524063955_72038624d9_o.jpg,2052,"(0, 2)",m,1882,827,459,459,-5,0,79
1871,100346410@N05,11855035644_42ef25a0a5_o.jpg,2067,"(38, 43)",m,1042,572,408,408,-10,0,19
1872,100346410@N05,11854611285_8a54135acb_o.jpg,2067,"(38, 43)",m,1051,610,383,382,0,0,48
1873,100346410@N05,9521567415_fe7526189c_o.jpg,2068,"(15, 20)",f,1960,514,1020,1020,0,0,81
1874,100346410@N05,9524350182_db912d7bc5_o.jpg,2068,"(15, 20)",f,2142,581,1013,1014,-10,0,99
1875,100346410@N05,9524350182_db912d7bc5_o.jpg,2069,"(15, 20)",f,470,478,860,860,5,0,80
1876,100346410@N05,11854635725_a940b71ae6_o.jpg,2070,"(15, 20)",f,1354,637,242,242,5,0,144
1877,100346410@N05,11854635725_a940b71ae6_o.jpg,2071,"(15, 20)",m,1137,556,243,242,-5,0,130
1878,100346410@N05,11855434376_3c8db6fa00_o.jpg,2070,"(15, 20)",f,1410,556,242,242,0,0,154
1879,100346410@N05,11855434376_3c8db6fa00_o.jpg,2071,"(15, 20)",m,1188,474,243,243,-10,0,108
1880,100346410@N05,11855434376_3c8db6fa00_o.jpg,2072,"(15, 20)",m,521,470,242,242,15,0,81
1881,100346410@N05,11854903603_6c91739262_o.jpg,2073,"(15, 20)",m,1101,1552,280,280,-5,0,40
1882,100346410@N05,11854903603_6c91739262_o.jpg,2074,"(15, 20)",m,1268,1399,242,242,-25,0,45
1883,100346410@N05,9521552615_bef7d1f48c_o.jpg,2079,"(38, 43)",m,521,972,746,746,-90,0,104
1884,100346410@N05,11855433036_1f4a620e11_o.jpg,2074,"(15, 20)",m,1239,1428,243,242,-25,0,44
1885,100346410@N05,11855433036_1f4a620e11_o.jpg,2077,"(15, 20)",m,1031,874,242,243,0,0,76
1886,100346410@N05,11855433036_1f4a620e11_o.jpg,2078,"(15, 20)",m,686,833,243,242,15,0,59
1887,100346410@N05,11855433036_1f4a620e11_o.jpg,2080,"(15, 20)",m,961,621,242,242,-5,0,51
1888,100346410@N05,9524348290_1a61626db7_o.jpg,2068,"(15, 20)",f,2194,752,969,969,0,0,70
1889,100346410@N05,9524348290_1a61626db7_o.jpg,2069,"(15, 20)",f,223,506,969,969,5,0,38
1890,100346410@N05,9524348290_1a61626db7_o.jpg,2081,"(15, 20)",f,1276,551,861,861,0,0,33
1891,100346410@N05,11854989944_9d5f8e9d6a_o.jpg,2082,"(15, 20)",m,1974,941,281,281,-10,0,84
1892,100346410@N05,9524347238_3dfc7b65ff_o.jpg,2083,"(38, 43)",m,2550,572,363,363,-20,0,30
1893,100346410@N05,9524347238_3dfc7b65ff_o.jpg,2084,"(15, 20)",m,972,559,331,331,5,0,123
1894,100346410@N05,9524347238_3dfc7b65ff_o.jpg,2085,"(15, 20)",m,1544,771,287,287,5,0,64
1895,100346410@N05,9524347238_3dfc7b65ff_o.jpg,2086,"(15, 20)",m,2075,664,280,281,-15,0,79
1896,100346410@N05,9524347238_3dfc7b65ff_o.jpg,2087,"(15, 20)",m,361,779,274,274,20,0,20
1897,100346410@N05,11854885833_dedcb0988f_o.jpg,2067,"(38, 43)",m,1066,814,267,268,0,0,60
1898,100346410@N05,11855435686_a694fa9cb8_o.jpg,2070,"(15, 20)",f,1392,562,243,242,5,0,155
1899,100346410@N05,11855435686_a694fa9cb8_o.jpg,2089,"(15, 20)",m,949,490,243,243,20,0,35
1900,100346410@N05,11855435686_a694fa9cb8_o.jpg,2071,"(15, 20)",m,1177,478,243,242,20,0,14
1901,100346410@N05,9524323754_97dd8b15e6_o.jpg,2090,"(38, 43)",f,712,1705,478,478,-95,0,73
1902,100346410@N05,9524323754_97dd8b15e6_o.jpg,2069,"(15, 20)",f,849,1349,427,428,-90,0,48
1903,100346410@N05,9524323754_97dd8b15e6_o.jpg,2067,"(38, 43)",m,894,282,408,408,-100,0,93
1904,100346410@N05,9524323754_97dd8b15e6_o.jpg,2091,"(15, 20)",f,932,1029,382,383,-85,0,65
1905,100346410@N05,9521554507_30cde3a9ed_o.jpg,2092,"(15, 20)",m,604,803,739,739,-80,0,58
1906,100346410@N05,11855061744_a1a04a454a_o.jpg,2070,"(15, 20)",f,1340,592,242,243,0,0,142
1907,100346410@N05,11855061744_a1a04a454a_o.jpg,2071,"(15, 20)",m,1152,505,242,242,-5,0,135
1908,100346410@N05,11855061744_a1a04a454a_o.jpg,2072,"(15, 20)",m,465,484,242,242,0,0,65
1909,100346410@N05,11855423916_35076e583c_o.jpg,2067,"(38, 43)",m,0,60,960,1220,0,0,114
1910,100346410@N05,11854905113_96f6dff46e_o.jpg,2073,"(15, 20)",m,1080,1547,306,306,0,0,48
1911,100346410@N05,11854905113_96f6dff46e_o.jpg,2074,"(15, 20)",m,1246,1404,261,261,-15,0,42
1912,100346410@N05,11854905113_96f6dff46e_o.jpg,2076,"(15, 20)",u,854,1168,242,242,0,0,16
1913,100346410@N05,11854905113_96f6dff46e_o.jpg,2080,"(15, 20)",m,970,637,242,242,-5,0,49
1914,100346410@N05,9524340534_2d9f7edb5d_o.jpg,2092,"(15, 20)",m,666,1180,733,734,-95,0,72
1915,100346410@N05,9524340534_2d9f7edb5d_o.jpg,2093,"(38, 43)",m,790,296,497,497,-95,0,41
1916,100346410@N05,9524340534_2d9f7edb5d_o.jpg,2079,"(38, 43)",m,981,787,364,363,-95,0,87
1917,100346410@N05,9524352424_e5115d972a_o.jpg,2069,"(15, 20)",f,404,404,969,969,5,0,58
1918,100346410@N05,9524352424_e5115d972a_o.jpg,2081,"(15, 20)",f,1273,443,867,867,15,0,77
1919,100346410@N05,9524352424_e5115d972a_o.jpg,2068,"(15, 20)",f,2180,659,829,829,0,0,58
1920,100346410@N05,11854613555_83b21374bf_o.jpg,2067,"(38, 43)",m,1115,788,306,306,-5,0,67
1921,100346410@N05,9521555619_9ab94f77ae_o.jpg,2094,"(38, 43)",m,663,1093,580,580,-100,0,36
1922,100346410@N05,11855032774_b1e27c9cba_o.jpg,2067,"(38, 43)",m,927,937,281,280,-10,0,41
1923,100346410@N05,9524353678_fb0ca89272_o.jpg,2069,"(15, 20)",f,404,404,969,969,5,0,46
1924,100346410@N05,9524353678_fb0ca89272_o.jpg,2068,"(15, 20)",f,2218,659,816,816,0,0,60
1925,100346410@N05,11854910863_31b545e803_o.jpg,2071,"(15, 20)",m,1161,517,243,243,-10,0,118
1926,100346410@N05,11854910863_31b545e803_o.jpg,2072,"(15, 20)",m,470,505,242,242,15,0,96
1927,100346410@N05,11854910863_31b545e803_o.jpg,2070,"(15, 20)",f,1380,597,242,242,0,0,120
1928,100346410@N05,11855045504_42944ef051_o.jpg,2067,"(38, 43)",m,0,41,960,1217,0,0,113
1929,31183835@N08,8754326751_b3eae154c6_o.jpg,2095,"(25, 32)",m,408,981,242,243,-80,0,68
1930,31183835@N08,8753753419_5c3f7d440b_o.jpg,2095,"(25, 32)",m,1160,906,510,510,-85,0,24
1931,31183835@N08,10659787793_c678dacdfb_o.jpg,2095,"(25, 32)",m,2470,798,306,306,15,0,88
1932,31183835@N08,10593051834_54bc30cc2b_o.jpg,2096,"(25, 32)",f,579,292,368,369,0,0,114
1933,31183835@N08,8754855016_311853eace_o.jpg,2096,"(25, 32)",f,449,992,440,440,185,0,79
1934,31183835@N08,9032058502_66d96e752e_o.jpg,2096,"(25, 32)",f,737,1055,338,337,-10,0,58
1935,31183835@N08,8754917342_c8ea8c3c84_o.jpg,2096,"(25, 32)",f,859,935,242,242,0,0,45
1936,31183835@N08,10659427675_3e9b2852b7_o.jpg,2096,"(25, 32)",f,1620,1928,255,255,-85,0,72
1937,31183835@N08,10659545585_60b97e703a_o.jpg,2096,"(25, 32)",f,1310,390,261,261,-85,0,102
1938,31183835@N08,11515809836_a39752e746_o.jpg,2096,"(25, 32)",f,1322,747,421,421,-90,0,116
1939,31183835@N08,8754795924_17a82e8498_o.jpg,2096,"(25, 32)",f,661,1292,293,293,185,0,73
1940,31183835@N08,11653072003_0b66a7303b_o.jpg,2098,"(60, 100)",m,1630,723,484,485,-5,0,81
1941,31183835@N08,11653072003_0b66a7303b_o.jpg,2099,"(38, 43)",f,2146,788,459,459,0,0,118
1942,31183835@N08,11653072003_0b66a7303b_o.jpg,2100,"(60, 100)",f,1066,937,357,357,-5,0,43
1943,31183835@N08,10659577196_ab9b0d9f74_o.jpg,2096,"(25, 32)",f,2009,1173,262,261,0,0,141
1944,31183835@N08,11653588486_77532bab01_o.jpg,2099,"(38, 43)",f,2071,690,479,478,5,0,90
1945,31183835@N08,11653588486_77532bab01_o.jpg,2100,"(60, 100)",f,1581,847,459,459,0,0,34
1946,31183835@N08,10593279423_acb64e68e1_o.jpg,2096,"(25, 32)",f,557,267,396,397,0,0,111
1947,31183835@N08,11515742384_574fe73b5f_o.jpg,2096,"(25, 32)",f,1310,720,465,465,-90,0,117
1948,31183835@N08,9296949176_9ee15b69e8_o.jpg,2096,"(25, 32)",f,969,742,261,262,0,0,45
1949,31183835@N08,10659568464_6954e86338_o.jpg,2096,"(25, 32)",f,1399,1789,242,243,-100,0,65
1950,31183835@N08,11653242934_47ceda25de_o.jpg,2103,"(25, 32)",f,787,119,928,928,5,0,73
1951,31183835@N08,11653175404_b7349d68ae_o.jpg,2098,"(60, 100)",m,1455,728,484,484,-5,0,91
1952,31183835@N08,11653175404_b7349d68ae_o.jpg,2099,"(38, 43)",f,2000,763,446,446,0,0,130
1953,31183835@N08,11653175404_b7349d68ae_o.jpg,2100,"(60, 100)",f,895,925,376,377,-10,0,81
1954,31183835@N08,8755335744_edea0de6a7_o.jpg,2095,"(25, 32)",m,860,118,420,480,10,0,106
1955,31183835@N08,11455669235_75086d6f33_o.jpg,2096,"(25, 32)",f,1290,1711,262,262,-85,0,130
1956,31183835@N08,11653072383_79471c141b_o.jpg,2099,"(38, 43)",f,356,0,660,625,-10,0,50
1957,31183835@N08,10596824774_1cb7428545_o.jpg,2096,"(25, 32)",f,612,0,668,682,-85,0,153
1958,31183835@N08,11652879495_d9b0cefcfd_o.jpg,2101,"(25, 32)",f,1633,221,574,573,0,0,13
1959,31183835@N08,8754275947_f6daa7073c_o.jpg,2096,"(25, 32)",f,331,612,1224,1224,175,0,57
1960,31183835@N08,11653230423_034271c3cf_o.jpg,2096,"(25, 32)",f,851,1815,510,510,-5,0,66
1961,31183835@N08,9294172037_51bec1365f_o.jpg,2096,"(25, 32)",f,1000,828,287,287,0,0,27
1962,31183835@N08,11653071453_62948cbde8_o.jpg,2099,"(38, 43)",f,1977,777,491,491,-5,0,113
1963,31183835@N08,11653071453_62948cbde8_o.jpg,2098,"(60, 100)",m,1488,761,434,434,-5,0,89
1964,31183835@N08,11653231963_9d3cbb3258_o.jpg,2096,"(25, 32)",f,855,957,689,689,20,0,83
1965,31183835@N08,11668949536_f7c62cc096_o.jpg,2096,"(25, 32)",f,444,470,1301,1300,-5,0,65
1966,31183835@N08,11653144943_30ee723f4c_o.jpg,2099,"(38, 43)",f,1488,545,300,299,5,0,55
1967,31183835@N08,8754880816_a7a1644156_o.jpg,2096,"(25, 32)",f,659,803,274,274,-5,0,125
1968,31183835@N08,9029824721_d886ab4acc_o.jpg,2096,"(25, 32)",f,841,1552,421,421,-5,0,40
1969,31183835@N08,11653071703_b27fe3c3f5_o.jpg,2098,"(60, 100)",m,1646,744,427,427,-5,0,83
1970,31183835@N08,11653071703_b27fe3c3f5_o.jpg,2100,"(60, 100)",f,1031,913,382,382,-5,0,54
1971,31183835@N08,11653230653_476f0fbab5_o.jpg,2096,"(25, 32)",f,1326,712,516,516,-5,0,94
1972,31183835@N08,8754898578_8a47187e98_o.jpg,2096,"(25, 32)",f,672,500,492,460,5,0,115
1973,31183835@N08,11652888875_849ffc6dae_o.jpg,2102,"(25, 32)",f,419,707,263,263,-5,0,33
1974,31183835@N08,8754839354_a07d45ea15_o.jpg,2095,"(25, 32)",m,2514,806,447,446,20,0,43
1975,48135726@N02,11302773073_c336583ee2_o.jpg,2104,"(60, 100)",m,1789,92,491,491,-95,0,35
1976,48135726@N02,11302773073_c336583ee2_o.jpg,2106,"(25, 32)",f,2054,981,408,408,-90,0,53
1977,48135726@N02,11108446815_164f5246b6_o.jpg,2107,"(8, 12)",m,0,976,808,1046,-15,0,33
1978,48135726@N02,11108446815_164f5246b6_o.jpg,2109,"(8, 12)",m,959,1239,912,912,-10,0,117
1979,48135726@N02,11318429086_e440dc3786_o.jpg,2105,"(25, 32)",m,1063,882,1287,1288,-5,0,50
1980,48135726@N02,11318429086_e440dc3786_o.jpg,2106,"(25, 32)",f,731,1118,848,848,0,0,19
1981,48135726@N02,11309205363_8c4e792738_o.jpg,2105,"(25, 32)",m,361,795,600,599,5,0,33
1982,48135726@N02,11309205363_8c4e792738_o.jpg,2104,"(60, 100)",m,1780,626,491,491,-10,0,90
1983,48135726@N02,11309205363_8c4e792738_o.jpg,2106,"(25, 32)",f,886,967,465,465,5,0,64
1984,48135726@N02,11309205363_8c4e792738_o.jpg,2110,"(60, 100)",f,1321,1139,389,389,0,0,85
1985,48135726@N02,11318508683_38d9a584f8_o.jpg,2104,"(60, 100)",m,372,1094,1097,1097,15,0,74
1986,48135726@N02,11318508683_38d9a584f8_o.jpg,2110,"(60, 100)",f,1133,1461,765,765,0,0,94
1987,48135726@N02,11108519494_4f9dea2021_o.jpg,2109,"(8, 12)",m,1032,1005,976,976,-5,0,134
1988,48135726@N02,11108644163_f987f7ba4a_o.jpg,2107,"(8, 12)",m,0,870,1225,1230,-15,0,81
1989,48135726@N02,11108644163_f987f7ba4a_o.jpg,2108,"(4, 6)",m,2228,1155,994,994,10,0,108
1990,48135726@N02,11108644163_f987f7ba4a_o.jpg,2109,"(8, 12)",m,1555,1190,956,956,-15,0,87
1991,48135726@N02,11313148975_f9267a2abe_o.jpg,2106,"(25, 32)",f,561,723,937,937,-5,0,99
1992,48135726@N02,11653274323_e36a9d8584_o.jpg,2105,"(25, 32)",m,1607,436,463,464,0,0,27
1993,48135726@N02,11653274323_e36a9d8584_o.jpg,2108,"(4, 6)",m,1927,936,453,452,-25,0,91
1994,48135726@N02,11108750855_0c8bf0d1ea_o.jpg,2108,"(4, 6)",m,385,444,765,765,-75,0,67
1995,48135726@N02,11302754883_0dec186c8d_o.jpg,2105,"(25, 32)",m,1821,495,517,517,185,0,60
1996,48135726@N02,11302754883_0dec186c8d_o.jpg,2104,"(60, 100)",m,580,683,484,485,175,0,45
1997,48135726@N02,11302754883_0dec186c8d_o.jpg,2106,"(25, 32)",f,1509,479,427,427,180,0,73
1998,48135726@N02,11302754883_0dec186c8d_o.jpg,2110,"(60, 100)",f,1142,336,389,389,175,0,15
1999,48135726@N02,11653278793_74f4ab9fcf_o.jpg,2105,"(25, 32)",m,388,151,504,504,5,0,18
2000,48135726@N02,11653278793_74f4ab9fcf_o.jpg,2110,"(60, 100)",f,1713,423,328,329,5,0,56
2001,48135726@N02,11309148494_362e8423da_o.jpg,2105,"(25, 32)",m,320,785,637,638,5,0,30
2002,48135726@N02,11309148494_362e8423da_o.jpg,2104,"(60, 100)",m,1722,621,517,516,-5,0,83
2003,48135726@N02,11309148494_362e8423da_o.jpg,2106,"(25, 32)",f,867,973,459,459,5,0,71
2004,48135726@N02,11309612915_38777d0f89_o.jpg,2105,"(25, 32)",m,325,757,612,612,0,0,17
2005,48135726@N02,11309612915_38777d0f89_o.jpg,2104,"(60, 100)",m,1765,565,523,523,-10,0,103
2006,48135726@N02,11309612915_38777d0f89_o.jpg,2106,"(25, 32)",f,865,930,472,472,5,0,67
2007,48135726@N02,11309612915_38777d0f89_o.jpg,2110,"(60, 100)",f,1310,1091,414,415,0,0,83
2008,48135726@N02,11309116406_9c1fb2fc76_o.jpg,2105,"(25, 32)",m,341,790,612,612,0,0,23
2009,48135726@N02,11309116406_9c1fb2fc76_o.jpg,2104,"(60, 100)",m,1737,621,497,497,-10,0,113
2010,48135726@N02,11309116406_9c1fb2fc76_o.jpg,2106,"(25, 32)",f,890,996,415,414,10,0,71
2011,48135726@N02,11108639363_b420769f49_o.jpg,2107,"(8, 12)",m,143,948,969,969,-5,0,36
2012,48135726@N02,11108639363_b420769f49_o.jpg,2109,"(8, 12)",m,1195,1173,931,930,-5,0,138
2013,48135726@N02,11108639363_b420769f49_o.jpg,2108,"(4, 6)",m,1906,1324,899,899,-20,0,134
2014,48135726@N02,11655318056_8a268aa41e_o.jpg,2111,"(4, 6)",f,1235,462,650,650,10,0,79
2015,48135726@N02,11124871524_44033cb054_o.jpg,2105,"(25, 32)",m,1821,495,517,517,185,0,60
2016,48135726@N02,11124871524_44033cb054_o.jpg,2104,"(60, 100)",m,580,683,484,485,175,0,45
2017,48135726@N02,11124871524_44033cb054_o.jpg,2106,"(25, 32)",f,1509,479,427,427,180,0,73
2018,48135726@N02,11124871524_44033cb054_o.jpg,2110,"(60, 100)",f,1142,336,389,389,175,0,15
2019,48135726@N02,11309158044_58051fa175_o.jpg,2105,"(25, 32)",m,325,757,612,612,0,0,17
2020,48135726@N02,11309158044_58051fa175_o.jpg,2104,"(60, 100)",m,1765,565,523,523,-10,0,103
2021,48135726@N02,11309158044_58051fa175_o.jpg,2106,"(25, 32)",f,865,930,472,472,5,0,67
2022,48135726@N02,11309158044_58051fa175_o.jpg,2110,"(60, 100)",f,1310,1091,414,415,0,0,83
2023,48135726@N02,11318525573_e515540c83_o.jpg,2105,"(25, 32)",m,325,757,612,612,0,0,17
2024,48135726@N02,11318525573_e515540c83_o.jpg,2104,"(60, 100)",m,1765,565,523,523,-10,0,103
2025,48135726@N02,11318525573_e515540c83_o.jpg,2106,"(25, 32)",f,865,930,472,472,5,0,67
2026,48135726@N02,11318525573_e515540c83_o.jpg,2110,"(60, 100)",f,1310,1091,414,415,0,0,83
2027,48135726@N02,11655326596_0d987d3953_o.jpg,2108,"(4, 6)",m,1069,1244,421,421,15,0,57
2028,8007224@N07,11867484816_9aabdc7d15_o.jpg,2112,"(25, 32)",f,1515,157,1065,1065,5,0,98
2029,8007224@N07,11867481526_f2bca8f047_o.jpg,2114,"(38, 43)",m,691,1314,631,631,185,0,33
2030,8007224@N07,11866633185_d99ff4e1fd_o.jpg,2112,"(25, 32)",f,1565,903,637,638,5,0,42
2031,8007224@N07,11866633185_d99ff4e1fd_o.jpg,2115,"(25, 32)",f,2108,820,618,619,10,0,26
2032,8007224@N07,11867442816_186b0e769e_o.jpg,2115,"(25, 32)",f,1630,1063,421,420,5,0,108
2033,8007224@N07,11866931123_80a83993ec_o.jpg,2113,"(38, 43)",f,1698,1252,938,937,180,0,54
2034,8007224@N07,11866931123_80a83993ec_o.jpg,2114,"(38, 43)",m,984,1396,619,618,175,0,56
2035,8007224@N07,11866632135_d0bc12fdc9_o.jpg,2116,"(25, 32)",m,2157,870,364,363,-10,0,75
2036,8007224@N07,11866632135_d0bc12fdc9_o.jpg,2117,"(25, 32)",m,1906,881,293,293,0,0,112
2037,8007224@N07,8917875562_c7925a4e2b_o.jpg,2118,"(25, 32)",,645,1016,242,243,-85,0,42
2038,8007224@N07,8755673180_d6945bff9f_o.jpg,2118,"(25, 32)",,1179,591,306,306,-80,0,11
2039,8007224@N07,11866925893_db7a1f7dfa_o.jpg,2115,"(25, 32)",f,843,919,331,332,-10,0,36
2040,8007224@N07,11866925893_db7a1f7dfa_o.jpg,2117,"(25, 32)",m,1987,776,319,318,0,0,118
2041,8007224@N07,11867065364_42e5f8b483_o.jpg,2113,"(38, 43)",f,1622,1117,854,854,185,0,66
2042,8007224@N07,11867466316_b0e9dfb65f_o.jpg,2115,"(25, 32)",f,428,146,1409,1409,-90,0,42
2043,8007224@N07,8917875226_98976f714e_o.jpg,2118,"(25, 32)",,1160,576,331,332,-80,0,15
2044,8007224@N07,11866650995_0dd66bd264_o.jpg,2112,"(25, 32)",f,894,159,1625,1626,0,0,93
2045,8007224@N07,11866927943_452a24dd88_o.jpg,2115,"(25, 32)",f,137,889,1612,1559,-85,0,92
2046,8007224@N07,11866545915_de6071a138_o.jpg,2115,"(25, 32)",f,310,1380,937,937,-95,0,69
2047,8007224@N07,11867065084_ff3a253813_o.jpg,2113,"(38, 43)",f,1724,933,790,791,180,0,62
2048,8007224@N07,8755637376_d5714136d9_o.jpg,2118,"(25, 32)",,1574,1023,663,663,195,0,48
2049,8007224@N07,8754534305_910a089b72_o.jpg,2118,"(25, 32)",,487,151,596,596,-95,0,95
2050,8007224@N07,11867139064_2dfeaef00d_o.jpg,2115,"(25, 32)",f,1035,1093,402,401,-85,0,67
2051,8007224@N07,11866930813_b3b7a3ed7e_o.jpg,2114,"(38, 43)",m,361,1247,765,765,200,0,15
2052,8007224@N07,11866635805_29d698b0cd_o.jpg,2114,"(38, 43)",m,533,1566,982,882,175,0,64
2053,8007224@N07,11867004123_28fb5f7bbe_o.jpg,2116,"(25, 32)",m,404,537,485,484,-100,0,33
2054,8007224@N07,8755634080_8a40eb13bd_o.jpg,2118,"(25, 32)",,1821,1080,689,689,180,0,24
2055,8007224@N07,11866731815_405f5535cd_o.jpg,2115,"(25, 32)",f,446,347,1938,1938,-95,0,49
2056,8007224@N07,11867466326_49a91b7dda_o.jpg,2115,"(25, 32)",f,642,540,1377,1377,-95,0,8
2057,8007224@N07,8917263789_e3fdd3c333_o.jpg,2118,"(25, 32)",,479,148,612,612,-95,0,89
2058,8007224@N07,11866636045_8a0db16e87_o.jpg,2114,"(38, 43)",m,1692,1106,829,828,180,0,103
2059,8007224@N07,11866930513_20a8095dce_o.jpg,2113,"(38, 43)",f,1612,1239,836,836,185,0,67
2060,8007224@N07,11866556635_04c60e13e1_o.jpg,2115,"(25, 32)",f,1118,811,1033,1032,-85,0,56
2061,8007224@N07,11866938203_5d771b6b50_o.jpg,2112,"(25, 32)",f,606,196,576,576,10,0,26
2062,8007224@N07,11867070234_d349482564_o.jpg,2112,"(25, 32)",f,1574,294,1007,1008,0,0,134
2063,8007224@N07,11866850713_f8ef3686e2_o.jpg,2115,"(25, 32)",f,2017,525,542,542,-105,0,96
2064,8007224@N07,11867467106_ac8817b3f1_o.jpg,2112,"(25, 32)",f,1622,331,1109,1109,5,0,97
2065,8007224@N07,11867159454_29930a5eb9_o.jpg,2115,"(25, 32)",f,364,336,576,577,-75,0,64
2066,8007224@N07,8917882706_173453190f_o.jpg,2118,"(25, 32)",,1587,1066,708,707,190,0,51
2067,8007224@N07,11867066944_95c78b6b3e_o.jpg,2113,"(38, 43)",f,1577,844,982,982,195,0,34
2068,8007224@N07,11867066944_95c78b6b3e_o.jpg,2114,"(38, 43)",m,739,1045,631,631,200,0,60
2069,8007224@N07,11867487986_125a0273a5_o.jpg,2116,"(25, 32)",m,0,174,696,786,-100,0,104
2070,8007224@N07,11866886593_708d66faa8_o.jpg,2115,"(25, 32)",f,1080,1112,701,701,175,0,46
2071,8007224@N07,11867072824_afe1e5348c_o.jpg,2116,"(25, 32)",m,402,260,616,617,-95,0,128
2072,8007224@N07,11867530056_1cb75acaa1_o.jpg,2115,"(25, 32)",f,1147,696,1160,1160,-85,0,85
2073,8007224@N07,11867069404_39f065281f_o.jpg,2112,"(25, 32)",f,1568,321,982,982,5,0,93
2074,8007224@N07,11866641825_440cd28d37_o.jpg,2116,"(25, 32)",m,357,790,1224,1224,-80,0,77
2075,8007224@N07,11867488026_da74217921_o.jpg,2112,"(25, 32)",f,629,125,1747,1747,-80,0,72
2076,8007224@N07,11866644465_05c06127d8_o.jpg,2112,"(25, 32)",f,617,130,660,660,20,0,7
2077,8007224@N07,11866926703_e7b3e99eea_o.jpg,2112,"(25, 32)",f,1168,924,618,618,5,0,35
2078,8007224@N07,8754511161_f83e039b15_o.jpg,2118,"(25, 32)",,1587,1066,708,707,190,0,53
2079,20487016@N02,10749775465_81f28d84e6_o.jpg,2120,"(38, 43)",m,129,372,236,236,-10,0,71
2080,20487016@N02,10105499863_ddfe8c7b2a_o.jpg,2121,"(8, 12)",m,516,259,264,264,5,0,113
2081,20487016@N02,10105499863_ddfe8c7b2a_o.jpg,2122,"(8, 12)",m,232,64,260,260,5,0,87
2082,20487016@N02,10105465076_0a37749dc8_o.jpg,2124,"(25, 32)",f,321,205,356,356,10,0,75
2083,20487016@N02,10105488363_ce9a4025a9_o.jpg,2126,"(25, 32)",f,164,215,424,424,0,0,44
2084,20487016@N02,10749181774_24734a6e1a_o.jpg,2127,"(60, 100)",f,97,215,580,580,0,0,76
2085,20487016@N02,11254924084_8c6412acc7_o.jpg,2130,"(25, 32)",m,1239,1018,326,325,-5,0,93
2086,20487016@N02,11254924084_8c6412acc7_o.jpg,2131,"(25, 32)",m,1071,1797,255,255,5,0,75
2087,20487016@N02,9711262170_2d8afd3570_o.jpg,2132,"(25, 32)",m,745,264,120,120,0,0,30
2088,20487016@N02,9945205555_0e798ff466_o.jpg,2133,"(15, 20)",f,1580,408,358,359,0,0,68
2089,20487016@N02,9945205555_0e798ff466_o.jpg,2134,"(8, 12)",m,706,804,296,296,-5,0,77
2090,20487016@N02,9945205555_0e798ff466_o.jpg,2121,"(8, 12)",m,1087,932,292,292,-5,0,93
2091,20487016@N02,9945205555_0e798ff466_o.jpg,2135,"(8, 12)",f,1296,781,268,268,-20,0,85
2092,20487016@N02,9945205555_0e798ff466_o.jpg,2136,"(8, 12)",m,1136,737,263,263,-15,0,32
2093,20487016@N02,10105445576_df7ae42848_o.jpg,2134,"(8, 12)",m,290,331,136,136,-5,0,61
2094,20487016@N02,10105445576_df7ae42848_o.jpg,2133,"(15, 20)",f,668,178,132,132,0,0,70
